,sentence,cluster,distance_from_cluster_center,cluster_average_distance_from_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
722,so much for my lastname ideas,1,0.953705044592547,0.9528044425537741,0.0009006020387729574,0.004265219544808686
723,sam it is,22,2.863469322438221,2.792625051548908,0.07084427088931289,0.11475557292545838
724,if nothing else it's amusing,86,7.251730698255122,7.246844806274433,0.0048858919806891166,0.09475582024581412
725,be honest,75,0.9992660318304307,0.9991416250715757,0.0001244067588550557,0.00017998588292276248
726,i wonder if there is a trick to this.  like if the names mean anything,98,0.899039985067046,0.8605426550854535,0.0384973299815925,0.016471891065239226
727,wait wait,36,0.94532184568577,0.9458414473787204,0.0005196016929503999,0.012199646172912618
728,are you mafia?,56,36.026620729028345,36.05753173246011,0.030911003431768336,0.06841589000406181
729,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
730,lets get rid of firstname lastname,59,33.046092398119896,33.13409368185245,0.08800128373255234,0.06970708567874426
731,hope he is mafia,47,0.6401349647094735,0.6663907601643864,0.026255795454912856,0.08073377964213072
732,can we tell?,70,0.8604767313565896,0.8824358395546856,0.02195910819809599,0.030485003112308548
733,sigh,85,4.821498322620575,5.045288019259653,0.223789696639078,0.22084831406735023
734,lastname sounds mafia,25,0.9895466440644445,0.9897311651733597,0.00018452110891520324,0.000856341231924151
735,maybe,33,0.779314465353539,0.7992084101733768,0.01989394481983786,0.04752142202083362
736,"not pc, sorry",45,1.6906589663916634,1.4938100838787516,0.19684888251291177,0.17078844096708007
737,long day,62,4.880561851530661,4.990670841666734,0.110108990136073,0.10982352348456298
738,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
739,hi firstname,3,0.775246479380468,0.7445590811429962,0.030687398237471797,0.029393247624748563
740,sorry firstname,37,19.723077972847754,19.8389847999226,0.1159068270748449,0.10570666192442092
741,glitch?,29,0.9841616287681633,0.9863206107627364,0.002158981994573095,0.0013897498500105056
742,firstname aint talking,51,0.9999098282134173,0.9999130636934231,3.235480005803204e-06,6.687429383198461e-06
743,16,92,0.9802330882346902,0.6766614866198202,0.30357160161487007,0.2962311700083855
744,whoever firstname was he is gone. lol,98,0.8835224723351951,0.8605426550854535,0.02297981724974163,0.016471891065239226
745,sleeps with fishes,40,0.9887750351247625,0.9897263100237156,0.0009512748989530806,0.0018396536777035685
746,"ok firstname, who's next?",53,0.9999976966815213,0.9999977717577576,7.507623633884464e-08,2.3375600518710038e-07
747,sigh,85,4.821498322620575,5.045288019259653,0.223789696639078,0.22084831406735023
748,sam,22,2.860492905965934,2.792625051548908,0.06786785441702614,0.11475557292545838
749,gonna vote yourself out?,60,0.667688822055143,0.694211056443946,0.026522234388802968,0.04514529488419193
750,well i think sam is alright,74,0.9917270496079233,0.9883353677274148,0.0033916818805085347,0.0021239652227093113
751,he keeps trying to get rid of people,30,0.8093188765817094,0.8268573241750891,0.017538447593379636,0.04992921205946025
752,wth,22,2.7743877908367085,2.792625051548908,0.018237260712199443,0.11475557292545838
753,he voted for firstname with no justification though,71,0.831567327622659,0.7447523425042673,0.0868149851183917,0.09356876727749143
754,ah! can't vote for myself,12,14.066648658098572,14.141426684408504,0.07477802630993224,0.06588901518489934
755,yea...,42,0.811097604168339,0.7288500485240419,0.08224755564429709,0.08087317773406773
756,how about firstname?,82,0.999843277477138,0.999850210406959,6.932929821013012e-06,9.529730017608334e-06
757,ok!,7,0.6338597859781767,0.34595400517246344,0.2879057808057133,0.2732986159199743
758,he hasn't said much.,58,0.899051702008946,0.9268439887271519,0.027792286718205883,0.13259817901605783
759,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
760,i think we can get people to turn on firstname because she stuck up for sam,53,0.9999981132840803,0.9999977717577576,3.415263226669296e-07,2.3375600518710038e-07
761,slowly but surely . . .,70,0.9165815418692015,0.8824358395546856,0.03414570231451586,0.030485003112308548
762,well there's at least one mafia left,56,36.108705822760754,36.05753173246011,0.05117409030064124,0.06841589000406181
763,do we know how many total there are?,96,5.2728014021334255,5.350871185813003,0.0780697836795774,0.1370070638998671
764,the instructions made it sound pretty equal,83,2.341562413665333,2.098712583394377,0.24284983027095564,0.17636755963001124
765,there are as many as there ever were,96,5.252131713937641,5.350871185813003,0.09873947187536203,0.1370070638998671
766,who hasn't talked at all?,58,0.7596965674638501,0.9268439887271519,0.16714742126330184,0.13259817901605783
767,i thought mafia had to outnumber bystanders to win,47,0.6882124436862123,0.6663907601643864,0.021821683521825896,0.08073377964213072
768,i don't think firstname has talked either,51,0.9999110968074211,0.9999130636934231,1.9668860020694012e-06,6.687429383198461e-06
769,who's next?,48,0.9006199437027537,1.2472438855734946,0.34662394187074097,0.2494141482093307
770,we're doing good,81,13.763480812158443,13.71713601663788,0.0463447955205627,0.10960820310357455
771,hmmm let's get rid of firstname i think,59,33.107911728319564,33.13409368185245,0.026181953532883995,0.06970708567874426
772,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
773,since no one else is speaking,58,0.847331669309899,0.9268439887271519,0.0795123194172529,0.13259817901605783
774,it said at least one i think,96,5.4405474890032615,5.350871185813003,0.08967630319025854,0.1370070638998671
775,well they win as soon as they have as many members as there are bystanders left,6,5.0129042323832635,4.901966107264757,0.11093812511850665,0.13134482395259425
776,firstname,3,0.7189234777004523,0.7445590811429962,0.025635603442543897,0.029393247624748563
777,anything to say for yourself firstname,93,40.70180981493987,40.689548484544986,0.012261330394885306,0.05203896464367442
778,totally guilty,87,2.3451279574047663,2.234227249257506,0.11090070814726039,0.1428887174045409
779,aw,77,0.8668897094075277,0.7867987614941969,0.08009094791333082,0.109258978946696
780,well going after firstname was a mistake.  ,51,0.9999030674131408,0.9999130636934231,9.996280282309478e-06,6.687429383198461e-06
781,sigh,85,4.821498322620575,5.045288019259653,0.223789696639078,0.22084831406735023
782,firstname hasn't spoken and she hasn't been voting in the most recent rounds,71,0.8047094715285146,0.7447523425042673,0.059957129024247324,0.09356876727749143
783,haha,2,18.7997317465646,18.942110806865355,0.14237906030075465,0.17193686878325795
784,so she could be afk or not wanting to look suspicious,27,11.280835165338239,11.18416213148191,0.09667303385632842,0.0855468684014906
785,true,75,0.9987681248394638,0.9991416250715757,0.00037350023211191186,0.00017998588292276248
786,would be easier if we could see hats,79,8.293429381238797,8.188325033528246,0.10510434771055088,0.13092426839597565
787,seriously!,50,12.339747674839707,12.361733751288014,0.0219860764483073,0.08639634534763625
788,that sounds like something mafia would say,47,0.5226516280044179,0.6663907601643864,0.14373913215996847,0.08073377964213072
789,if only we had a secret language,58,1.1823885967037904,0.9268439887271519,0.25554460797663847,0.13259817901605783
790,i'm not mafia guys :(,56,35.99916986569876,36.05753173246011,0.05836186676135213,0.06841589000406181
791,lol. you'll see if i get iliminated that i was a bystanfer,10,3.503797002062489,3.4693668138381617,0.034430188224327196,0.05323755099530851
792,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
793,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
794,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
795,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
796,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
797,who should we eliminate?,94,0.8349658846126056,0.851036911743557,0.016071027130951432,0.020317052983470377
798,who didn't respond?,17,5.3717665375518875,5.390137070596092,0.01837053304420433,0.07334551230748236
799,all respoded,45,1.7391160977199285,1.4938100838787516,0.2453060138411769,0.17078844096708007
800,i don't see firstname lastname responding,51,0.9999156451876717,0.9999130636934231,2.581494248588001e-06,6.687429383198461e-06
801,looks like firstname is it then,98,0.8537755411052966,0.8605426550854535,0.006767113980156836,0.016471891065239226
802,firstname then,82,0.9998491383550031,0.999850210406959,1.0720519558748975e-06,9.529730017608334e-06
803,sorry firstname...,37,19.828972447208628,19.8389847999226,0.010012352713971495,0.10570666192442092
804,sounds good,18,0.6251681227772145,0.7356155376044243,0.11044741482720988,0.07672722777188604
805,no response,67,0.998158645220645,0.9979666090711544,0.0001920361494905931,0.0003859492433240073
806,she hasn't responded,19,10.857454671964685,10.849164609842095,0.008290062122590314,0.05568512764916732
807,i'm here,18,0.7399508545178654,0.7356155376044243,0.004335316913441023,0.07672722777188604
808,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
809,did everybody sleep well last night?,81,13.804279604121906,13.71713601663788,0.08714358748402518,0.10960820310357455
810,who's next?,48,0.9006199735818315,1.2472438855734946,0.3466239119916631,0.2494141482093307
811,barely ,92,0.8657716750038007,0.6766614866198202,0.18911018838398053,0.2962311700083855
812,how so?,99,9.970696170882578,10.067090541389126,0.0963943705065482,0.09218508946528184
813,hmm anyone heard from firstname?,98,0.8546646395930795,0.8605426550854535,0.005878015492373989,0.016471891065239226
814,this game can easily make one feel paranoid...,27,11.32259887789371,11.18416213148191,0.13843674641180037,0.0855468684014906
815,lol ,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
816,i think that the best approach is to wait until the very end to vote,84,12.259261687614105,12.21518679428197,0.044074893332135545,0.06166262861509279
817,8 people left?,6,4.870121957899912,4.901966107264757,0.031844149364844476,0.13134482395259425
818,not a clue,20,11.00951972624912,11.086123157436502,0.07660343118738133,0.1452214692343038
819,"going for people who aren't participating first though so, sorry firstname",37,20.014144825088398,19.8389847999226,0.17516002516579832,0.10570666192442092
820,"since firstname voted me on first round, i will vote her now.",71,0.7781568460682555,0.7447523425042673,0.033404503563988275,0.09356876727749143
821,i agree with firstname,82,0.9998454089808058,0.999850210406959,4.801426153222543e-06,9.529730017608334e-06
822,i just noticed (looking back at round 1) that firstname lastname did end up voting.,71,0.6270804929741014,0.7447523425042673,0.11767184953016585,0.09356876727749143
823,vengeance pick...nice! lol,76,0.9997665971304217,0.9997187662537166,4.783087670512387e-05,6.185545168199347e-05
824,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
825,sounds good,18,0.6251680637037768,0.7356155376044243,0.11044747390064757,0.07672722777188604
826,i feel endangered,74,0.9886252050651938,0.9883353677274148,0.00028983733777898646,0.0021239652227093113
827,so i vote we all pick random names,46,6.411496495345605,6.554985844094832,0.1434893487492266,0.07892802030763756
828,you don't,79,8.289253465906794,8.188325033528246,0.10092843237854865,0.13092426839597565
829,which is why i say we all randomly pick,46,6.5451417672558945,6.554985844094832,0.009844076838937177,0.07892802030763756
830,yeet,5,0.9631713139398747,0.9664023612777154,0.0032310473378407423,0.008483793331903746
831,"ok, who do we have left?",94,0.8658429241541789,0.851036911743557,0.01480601241062185,0.020317052983470377
832,dang,36,0.9527585041995019,0.9458414473787204,0.006917056820781475,0.012199646172912618
833,oh my ,36,0.9424177001823043,0.9458414473787204,0.003423747196416138,0.012199646172912618
834,"firstname was a mafioso, so i was right",9,10.502211317137672,10.630516015353173,0.1283046982155014,0.12419282113910995
835,still going with firstname....nothing but crickets from him/her,82,0.9998753439196207,0.999850210406959,2.5133512661756896e-05,9.529730017608334e-06
836,i'm leaning toward firstname as well,82,0.9998406204031273,0.999850210406959,9.590003831716487e-06,9.529730017608334e-06
837,hello firstname.  who should we knock off?,53,0.9999977430560169,0.9999977717577576,2.8701740761860606e-08,2.3375600518710038e-07
838,who was dropped during the night?,65,0.8442695910215965,0.8724018873219016,0.028132296300305115,0.022642954448292816
839,why firstname?,51,0.999908487385544,0.9999130636934231,4.5763078790894696e-06,6.687429383198461e-06
840,who now?,39,8.979966403395252,9.106968706428189,0.12700230303293658,0.14083432353647107
841,firstname?,3,0.7323999396891628,0.7445590811429962,0.012159141453833344,0.029393247624748563
842,i did not thinking i could be next!!!,48,1.4735137727197525,1.2472438855734946,0.22626988714625784,0.2494141482093307
843,this is scaring me.  how do you find the bad guys?,40,0.9911030777612224,0.9897263100237156,0.0013767677375068343,0.0018396536777035685
844,"but if it a tie, the machine picks!",76,0.9997851682114937,0.9997187662537166,6.640195777707358e-05,6.185545168199347e-05
845,good morning again!  :-),32,7.354768706271559,7.453248793542247,0.09848008727068791,0.142773291498628
846,morning,78,5.731032396807609,5.873663978881589,0.14263158207397986,0.16344901597834802
