,sentence,cluster,distance_from_cluster_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
832,dang,27,0.86855695289588,0.15709650382368823,0.11967304922544206
833,oh my ,27,0.662846950457981,0.048613498614210715,0.11967304922544206
834,"firstname was a mafioso, so i was right",45,12.102484125610555,0.14105995025811957,0.1279148819699809
835,still going with firstname....nothing but crickets from him/her,50,0.985111734586674,0.0013173548973940408,0.0017317456183443601
836,i'm leaning toward firstname as well,17,0.9837462656934839,0.001315462880506879,0.0011995359741607035
837,hello firstname.  who should we knock off?,77,0.6801580101413386,0.12062119060854881,0.07045117828295144
838,who was dropped during the night?,85,0.9633283537240198,0.012907885939605457,0.004378653868800222
839,why firstname?,50,0.9821617398705386,0.0016326398187413993,0.0017317456183443601
840,who now?,14,5.727306058720257,0.2491623910032823,0.2234458287797907
841,firstname?,22,0.9987454647891159,6.884900424553031e-05,0.00010996045521027704
842,i did not thinking i could be next!!!,28,19.0608551748416,0.039749405506135815,0.08485757669427652
843,this is scaring me.  how do you find the bad guys?,94,0.987725106553411,0.0044570050966166175,0.0035384739643288476
844,"but if it a tie, the machine picks!",65,6.132637277627916,0.06429808764322686,0.0933563229294365
845,good morning again!  :-),97,4.776888402511687,0.07689533826118211,0.18069295397929336
846,morning,30,0.9787039680533834,0.005590609261764357,0.003702298783490418
847,who now?,14,5.727306058720257,0.2491623910032823,0.2234458287797907
848,i'll vote for you,44,19.171525291275103,0.05596721228839385,0.07372892858599005
849,"maybe firstname then, idk",17,0.9852408912336853,0.0001791626596945317,0.0011995359741607035
850,yeah and she voted for me on her way out...the hell,52,0.9839623042240982,0.0019477874426624409,0.0022584809093201684
851,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
852,lol there he is,58,8.103656000924499,0.026261935069214815,0.0999344659380849
853,this just got intersting ,48,5.705974726147971,0.14928497819094488,0.12247827761503292
854,firstname already voted this round for firstname....,20,0.7082987541206566,0.04976775398227162,0.12742356919596573
855,yeah...again,24,0.8590863459527615,0.07203739181184743,0.09127999212405609
856,were is firstname?,50,0.9833677536297301,0.00042662605954990607,0.0017317456183443601
857,let's hope that he is a mafioso,45,12.13773583843814,0.10580823743053536,0.1279148819699809
858,he's spoken once,21,0.8754210308324344,0.0010266529414164616,0.034088833744323414
859,pretty sure he is,58,7.939344810943736,0.19057312504997714,0.0999344659380849
860,he is here now and voted,44,19.250857444400015,0.023364940836518855,0.07372892858599005
861,i don't know,16,9.672365641773606,0.0763023081194536,0.12748511953616332
862,sure,51,0.97505447754612,0.003468110589949558,0.0035668506079479297
863,i feel the same,95,5.786903341678734,0.057388344861647234,0.2137284962182744
864,could be you alexandra ,64,0.9726352977673131,0.007471858957469046,0.0072827759095829125
865,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
866,do you want to get rid of firstname lastname?,77,0.5695036852532223,0.009966865720432483,0.07045117828295144
867,okay,13,0.4656364148773496,0.10375663791310613,0.26317258144691374
868,lol :(,6,0.9132381702642158,0.04450873765498431,0.015226810279332762
869,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
870,that would be a mistake...,73,12.170541000958451,0.08674955587011368,0.10830015599328739
871,don't kill me!,28,18.886258561622615,0.21434601872512005,0.08485757669427652
872,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
873,"so, are we all voting randomly?",72,17.93044407538461,0.03520089303978935,0.0859338212407025
874,exactly,99,0.9373360134641227,0.014652046860357593,0.011233375782190714
875,nope ;),66,0.859054243294323,0.012668350112477356,0.03630816106266816
876,"sorry, i just picked a random name :(",18,23.80818608225647,0.2519784561995806,0.10713513142133453
877,"hi, everybody!",90,0.9776779732431599,0.0006586251412966648,0.0011704258169573007
878,any ideas this round?,57,14.413489840471309,0.10338403077881253,0.09297271776846235
879,hmmm it seems like they might go firstname next round,2,16.22989398552066,0.1939082348000305,0.12074345399439528
880,i might go firstname lopex,17,0.9874301020274794,0.0023683734534886147,0.0011995359741607035
881,firstname seemed vocal - should we pick him and then vote firstname when it is everyone,2,15.993702735559644,0.04228301516098654,0.12074345399439528
882,oh-ok - i can go firstname,17,0.9851702455299179,0.0001085169559271737,0.0011995359741607035
883,<3,66,0.8913737587672372,0.019651165360436873,0.03630816106266816
884,rip matt ,61,0.9980508235348334,0.00014759215119641844,0.0004004231617966437
885,"seems odd that firstname would make the first choice, probably mafia",4,0.9902065474787122,0.00023657525894038578,0.0007902048539898131
886,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
887,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
888,"so, does that mean vote firstname?",20,0.8283030114985586,0.07023650339563037,0.12742356919596573
889,so you talked first now?,21,0.8551724000001409,0.019221977890876984,0.034088833744323414
890,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
891,not different at all by the looks of things,99,0.961660344394322,0.009672284069841774,0.011233375782190714
892,not this time lol,12,0.9709824821994162,0.00577734728732715,0.009194667309340447
893,its the asian one ,73,12.257951225317886,0.17415978022954803,0.10830015599328739
894,firstname talked second so has to be him,17,0.986234958763018,0.0011732301890272634,0.0011995359741607035
895,first is always safe its second,75,5.134130468853886,0.12406146054998501,0.14159734489749307
896,so first one to talk gets to die ,21,0.878450467907465,0.004056090016447023,0.034088833744323414
897,yes!,74,9.735193573241926,0.16995238916966748,0.07289872978256365
898,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
899,i'm a bystander,7,0.999999882793001,5.032057626142006e-08,5.417537675638634e-08
900,firstname was a bystander,46,0.8784763415422137,0.01898547205612766,0.019604320906268947
901,i want to die,94,0.980902029767428,0.0023660716893663114,0.0035384739643288476
902,thanks firstname,18,23.580839759533365,0.024632133476476525,0.10713513142133453
903,sorry firstname,18,23.42746744612721,0.1287401799296788,0.10713513142133453
904,"it was real, it was fun, it was really fun",93,4.847240787372208,0.033060834200241196,0.12073895255395019
905,see you later,23,8.716075994540072,0.05850467602234133,0.13773266998090306
906,firstname chose firstname first so has to be matt,50,0.9851519247298239,0.0013575450405439726,0.0017317456183443601
907,im first to talk to a second day,21,0.8858332760043521,0.011438898113334206,0.034088833744323414
908,totally different,99,0.9520837835484266,9.572322394635346e-05,0.011233375782190714
909,says the not so famous younger sister,52,0.9885528751510515,0.0026427834842908116,0.0022584809093201684
910,want to vote firstname?,20,0.6727121319797746,0.08535437612315355,0.12742356919596573
911,lol - nobody wants to talk,21,0.8216920592210084,0.05270231867000952,0.034088833744323414
912,you broke the seal,61,0.9983399980981625,0.0004367667145255272,0.0004004231617966437
913,oops,63,0.60281040987968,0.15940543710434818,0.09912567052953475
914,i think its firstname,50,0.982829547476174,0.0009648322131059484,0.0017317456183443601
915,thats who firstname though it was?,50,0.9832212921701161,0.0005730875191638507,0.0017317456183443601
916,"just so you know, i am a bystander.",7,0.9999998681189793,3.564655459697974e-08,5.417537675638634e-08
917,so long ,19,2.7619582834964636,0.14668902526318828,0.15588119252524962
918,hi everyone!,90,0.9764660167337899,0.0005533313680733398,0.0011704258169573007
919,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
920,firstname lastname has to go,29,0.9041722007570874,0.007002389770629502,0.011152078440496593
921,who should we get rid of?,35,0.41434546144916395,0.08361565921977604,0.14858986104472496
922,firstname?,22,0.9987454647891159,6.884900424553031e-05,0.00010996045521027704
923,i'm here.  i just hate to pick someone to get rid of.,54,0.9462810020512092,0.0011922419893612979,0.01173577092837348
924,lets get rid of firstname,77,0.4658825702704325,0.09365424926235727,0.07045117828295144
925,well it looks like the majority picked poor k. lo,33,0.98926309077119,0.004707509019329481,0.0029499722212482054
926,"firstname, firstname, firstname, firstname are still quiet",53,5.640115958627841,0.05876879907708599,0.14503976429133836
927,i mean probably vote with 30 seconds left at least.,72,17.960500235101104,0.005144733323295014,0.0859338212407025
928,let's see who speaks up.,21,0.8539694042708197,0.02042497362019824,0.034088833744323414
929,well it seems the mafia missed their first chance mwuhaha,59,0.9947922360232369,0.00017758501579134833,0.0006634340364248014
930,who's the next?,55,0.6424168282742164,0.2875825446764091,0.21782119477181203
931,i don't konw,39,10.568939846730986,0.11020566495611916,0.13020163531737813
932,firstname lastname sleeps with the fishes,29,0.9209150286744656,0.023745217688007747,0.011152078440496593
933,awesome!,24,0.8176405564905632,0.030591602349649194,0.09127999212405609
934,hi everyone,90,0.9766771607029429,0.000342187398920335,0.0011704258169573007
935,hi,3,1.0000000238172235,6.671283758752367e-08,3.801308636795539e-08
936,"doing great, how is everyone?",76,8.781769581485806,0.10575259845325924,0.09439722962112013
937,snitches get stitches.,94,0.987051087363201,0.0037829859064066884,0.0035384739643288476
938,hi,3,1.0000000238172235,6.671283758752367e-08,3.801308636795539e-08
939,haha,79,16.747245692307697,0.08384329233198429,0.11230814425092658
940,im voting firstname lastname,20,0.6578765159797496,0.10018999212317858,0.12742356919596573
941,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
942,firstname lastname is a problem.,38,0.9999999277710578,2.462754500331954e-08,4.443830107220432e-08
943,sounds good!,51,0.9800170171391352,0.0014944290030657337,0.0035668506079479297
944,bye firstname,8,7.331987584128187,0.06803304906591734,0.07754655328519663
945,haha,79,16.747245692307697,0.08384329233198429,0.11230814425092658
946,firstname is my best friend,38,0.999999831616272,7.15272407969536e-08,4.443830107220432e-08
947,i'm voting for you then firstname,20,0.6249689269628823,0.13309758114004588,0.12742356919596573
948,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
949,i still don't know who to vote for.,72,17.834269336451193,0.13137563197320645,0.0859338212407025
950,"hey, wtf... i didn't do nuttin.",28,19.10203802006319,0.00143343971545562,0.08485757669427652
951,lastname is trying to turn  you against me so he can kill you himself.,69,16.631601051406424,0.13244339180158704,0.07553538449272867
952,i think firstname is throwing around a lot of accusations.,69,16.533988959935208,0.03483130033037085,0.07553538449272867
953,he's trying to blend in!,28,19.129125961622506,0.02852138127477133,0.08485757669427652
954,because i know how you are.,39,10.455538439566531,0.003195742208335517,0.13020163531737813
955,hey all,42,0.6844455644420621,0.03016397645254909,0.05028870661417128
956,how are you?,76,8.905972666373174,0.018450486434108626,0.09439722962112013
957,okay,13,0.4656364148773496,0.10375663791310613,0.26317258144691374
958,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
959,firstname was trying to vote you out firstname,20,0.8071303729792185,0.04906386487629033,0.12742356919596573
960,"what, when?",14,6.11101846726785,0.13455001754431084,0.2234458287797907
961,haha,79,16.747245692307697,0.08384329233198429,0.11230814425092658
962,i knew it!,28,19.05950423138466,0.041100348963073685,0.08485757669427652
963,are you sure he wasn't trying to vote me out during your secret mafia meeting?,59,0.9955175823226368,0.000547761283608561,0.0006634340364248014
964,i second firstname,22,0.9988414949159622,2.718112260080563e-05,0.00010996045521027704
965,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
966,thanks firstname,18,23.580839759533365,0.024632133476476525,0.10713513142133453
967,thanks to all of you :),0,1.4826425517736854,0.004144813402433112,0.11146757069160446
968,keep scrolling ;],47,2.9942578489766842,0.07473111845124958,0.12432866945770064
969,hi firstname,22,0.9988778081926085,6.349439924713263e-05,0.00010996045521027704
970,cya later lol,57,14.408532798006313,0.09842698831381647,0.09297271776846235
971,"i am voting out firstname, sorry firstname lastname had to do it ;]",20,0.8164590973966606,0.058392589293732367,0.12742356919596573
972,"pick what you guts says, or follow majority its upto you man",41,4.739255615714619,0.043850020160951075,0.13647323040378465
973,lol you voted against me before ;],44,19.19289824114911,0.034594262414387345,0.07372892858599005
974,"i dont play blend in games, if you wanna vote me out, go ahead",26,10.23285512915916,0.08009558261730199,0.07896401502203249
975,lastname is the next to get it.,29,0.9101501943670965,0.012980383380638671,0.011152078440496593
976,what now?,14,5.813664562393558,0.1628038873299813,0.2234458287797907
977,haha,79,16.747245692307697,0.08384329233198429,0.11230814425092658
978,imma psychic,93,4.945502381224043,0.065200759651594,0.12073895255395019
